ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Capacity (MW),PTO Area,Owner or QF ID,Fuel Type,Unit Type,ISO Classification,Zone,Demand Zone,Operating Date,River System,Nameplate Capacity,Status - A=Active; C - Contracted outside CAISO,Capacity Factor,Average Heat Rate,Segment1,Segment2,Segment3,MinCap,RampRate,MinUP,MinDOWN,VariableO&M,NoLOAD (x Fuel Price),StartCost
67900,Participating Unit,No,No,SARGNT_2_UNIT,SARGENT CANYON COGENERATION,57.1,PGAE,"Chevron Power Holdings, Inc.",NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,10/7/1991,,45,A,,9.929203496,8.018315431,8.083340193,8.148364955,20,58,1,1,3.17,87.87107552,3997
70900,Participating Unit,Yes,No,VEDDER_1_SEKERN,TEXACO EXPLORATION & PRODUCTION INC. (SE KERN),39.7,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,1/31/1989,,39.7,A,,9.929203496,8.018315431,8.083340193,8.148364955,14,40,1,1,3.17,61.09425041,2779
62900,Participating Unit,Yes,No,GRZZLY_1_BERKLY,"PE - BERKELEY, INC.",32.5,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,5/19/1987,,32.5,A,,9.891843269,7.980955203,8.045979965,8.111004727,12,33,1,1,3.17,50.01418484,2275
61500,Participating Unit,No,No,OILDAL_1_UNIT 1,OILDALE ENERGY,40,PGAE,OILDALE ENERGY LLC,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,12/29/1984,,47.5,A,,9.866892538,7.956004473,8.021029235,8.086053997,14,40,1,1,3.17,61.5559198,2800
24500,Participating Unit,No,No,PNOCHE_1_UNITA1,Panoche - CalPeak,52.01,PGAE,CalPeak Power LLC,NATURAL GAS,COMBUSTION TURBINE,PEAKER,NP15,PGE3,12/27/2001,,49,A,,9.551466966,7.6405789,7.705603663,7.770628425,19,53,1,1,3.17,80.03808473,3640.7
97400,Participating Unit,No,Yes,PNCHEG_2_PL1X4,Panoche Energy Center,401,PGAE,"Panoche Energy Center, LLC",NATURAL GAS,COMBUSTION TURBINE,PEAKER,NP15,PGE3,5/28/2009,,418.6,A,,9.551466966,7.6405789,7.705603663,7.770628425,141,401,1,1,3.17,617.098096,28070
75700,Participating Unit,Yes,No,YUBACT_1_SUNSWT,YUBA CITY COGEN (SUNSWEET),49.97,PGAE,"Yuba City Cogeneration Partners, L.P.",NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,12/27/1990,,57.2,A,,9.540814549,7.629926484,7.694951246,7.759976008,18,50,1,1,3.17,76.89873282,3497.9
97100,Participating Unit,No,Yes,PNCHPP_1_PL1X2,Midway Peaking LLC,119.91,PGAE,"Midway Peaking, LLC",NATURAL GAS,COMBUSTION TURBINE,PEAKER,NP15,PGE3,5/4/2009,,139.8,A,,9.509222849,7.598334784,7.663359546,7.728384308,42,120,1,1,3.17,184.5292586,8393.7
21400,Participating Unit,No,Yes,SUNSET_2_UNITS,Midway Sunset Cogeneration Company,248,PGAE,Midway Sunset Cogeneration Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,12/18/1989,,234,A,,9.509222849,7.598334784,7.663359546,7.728384308,87,248,1,1,3.17,381.6467028,17360
102700,Participating Unit,No,No,DALYCT_1_FCELL,SF State Fuel Cell Station,1.6,PGAE,Pacific Gas and Electric Company,NATURAL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE2,9/27/2011,,1.6,A,,9.483822744,7.572934679,7.637959441,7.702984203,1,2,1,1,3.17,2.462236792,112
35900,Participating Unit,Yes,No,BDGRCK_1_UNITS,BADGER CREEK LIMITED,47.49,PGAE,Badger Creek Limited,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,4/1/1991,,58.48,A,,9.43024516,7.519357095,7.584381857,7.649406619,17,48,1,1,3.17,73.08226579,3324.3
53800,Participating Unit,Yes,No,LIVOAK_1_UNIT 1,LIVE OAK LIMITED,47.49,PGAE,Live Oak Limited,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,3/16/1991,,58.48,A,,9.417772739,7.506884674,7.571909436,7.636934198,17,48,1,1,3.17,73.08226579,3324.3
2600,Participating Unit,Yes,No,TANHIL_6_SOLART,BERRY PETROLEUM COGEN 18,17,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,1/1/1986,,6,A,,9.401195373,7.490307307,7.55533207,7.620356832,6,17,1,1,3.17,26.16126592,1190
39600,Participating Unit,Yes,No,CHALK_1_UNIT,CHALK CLIFF LIMITED,47.49,PGAE,Chalk Cliff Limited,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,3/20/1990,,58.48,A,,9.322493207,7.411605141,7.476629903,7.541654666,17,48,1,1,3.17,73.08226579,3324.3
15600,Participating Unit,No,No,HENRTA_6_UNITA1,Henrietta Peaker Plant Unit 1,49.98,PGAE,"GWF Energy, LLC",NATURAL GAS,COMBUSTION TURBINE,PEAKER,NP15,PGE3,7/1/2002,,49,A,,9.32,7.409111935,7.474136697,7.539161459,18,50,1,1,3.17,76.9141218,3498.6
15700,Participating Unit,No,No,HENRTA_6_UNITA2,Henrietta Peaker Plant Unit 2,49.42,PGAE,"GWF Energy, LLC",NATURAL GAS,COMBUSTION TURBINE,PEAKER,NP15,PGE3,7/1/2002,,49,A,,9.32,7.409111935,7.474136697,7.539161459,18,50,1,1,3.17,76.05233892,3459.4
69700,Participating Unit,Yes,No,SRINTL_6_UNIT,SRI INTERNATIONAL,6.9,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,3/10/1987,,6.9,A,,9.314747482,7.403859416,7.468884179,7.533908941,3,7,1,1,3.17,10.61839617,483
55400,Participating Unit,Yes,No,MKTRCK_1_UNIT 1,MCKITTRICK LIMITED,47.49,PGAE,MCKITTRICK LIMITED,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,10/16/1991,,58.48,A,,9.255471059,7.344582994,7.409607756,7.474632518,17,48,1,1,3.17,73.08226579,3324.3
2700,Participating Unit,No,No,UNVRSY_1_UNIT 1,BERRY COGEN 38,38,PGAE,Berry Petroleum Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,1/1/1986,,37.2,A,,9.166630918,7.255742853,7.320767615,7.385792377,14,38,1,1,3.17,58.47812381,2660
126000,Participating Unit,No,Yes,HUMBPP_6_UNITS,Humboldt Bay Generating Station 1,97.62,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,9/29/2010,,97.62,A,,9.104864946,7.193976881,7.259001643,7.324026405,35,98,1,1,3.17,150.2272223,6833.4
99500,Participating Unit,No,No,HUMBPP_1_UNITS3,Humboldt Bay Generating Station 3,65.08,PGAE,PG&E,NATURAL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE3,9/29/2010,,65.08,A,,9.104864946,7.193976881,7.259001643,7.324026405,23,66,1,1,3.17,100.1514815,4555.6
56800,Participating Unit,Yes,No,MIDSET_1_UNIT 1,MIDSET COGENERATION,52.9,PGAE,"Chevron Power Holdings, Inc.",NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,3/16/1989,,45,A,,9.06394086,7.153052794,7.218077556,7.283102318,19,53,1,1,3.17,81.40770394,3703
36500,Participating Unit,Yes,No,BEARMT_1_UNIT,BEAR MOUNTAIN LIMITED,47.49,PGAE,BEAR MOUNTAIN LIMITED,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,4/3/1995,,58.48,A,,9.01339536,7.102507295,7.167532057,7.232556819,17,48,1,1,3.17,73.08226579,3324.3
102800,Participating Unit,No,No,CASTVL_2_FCELL,CSUEB Fuel Cell Station,1.4,PGAE,Pacific Gas and Electric Company,NATURAL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE2,9/27/2011,,1.55,A,,8.396877814,6.485989749,6.551014511,6.616039273,1,2,1,1,3.17,2.154457193,98
71400,Participating Unit,No,No,TXMCKT_6_UNIT,McKittrick Cogen,11.2,PGAE,Chevron U.S.A. Inc,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,10/1/1994,,11.7,A,,8.325177291,6.414289225,6.479313987,6.54433875,4,12,1,1,3.17,17.23565755,784
72000,Participating Unit,Yes,Yes,UNOCAL_1_UNITS,Phillips 66 - Rodeo Plant,57.3,PGAE,TOSCO,NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,5/21/1987,,49.85,A,,8.285801013,6.374912948,6.43993771,6.504962472,21,58,1,1,3.17,88.17885512,4011
41400,Participating Unit,No,No,COLGA1_6_SHELLW,COALINGA COGENERATION,52.9,PGAE,"Chevron Power Holdings, Inc.",NATURAL GAS,COMBUSTION TURBINE,COGENERATION,NP15,PGE3,10/17/1991,,45,A,,8.139210756,6.228322691,6.293347453,6.358372215,19,53,1,1,3.17,81.40770394,3703
46600,Participating Unit,Yes,No,FRITO_1_LAY,FRITO-LAY,6,PGAE,"Frito Lay, Inc",NATURAL GAS,COMBUSTION TURBINE,COGENERATION,ZP26,PGE4,1/1/1986,,6,A,,7.771165714,5.860277649,5.925302411,5.990327173,3,6,1,1,3.17,9.233387971,420
100300,Participating Unit,No,Yes,COLUSA_2_PL1X3,Colusa Generating Station,641,PGAE,Pacific Gas & Electric Company,NATURAL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE3,12/22/2010,,709,A,,7.220632208,5.309744142,5.374768905,5.439793667,225,641,1,1,3.17,986.4336149,44870
26400,Participating Unit,No,No,PITTSP_7_UNIT 5,Pittsburg Unit 5,312,PGAE,Mirant,NATURAL GAS,STEAM,THERMAL,NP15,PGE3,1/1/1960,,320,A,,13.96515008,12.15303131,12.85798738,13.56294344,125,312,6,6,2,527.8416479,21840
26500,Participating Unit,No,No,PITTSP_7_UNIT 6,Pittsburg Unit 6,317,PGAE,Mirant,NATURAL GAS,STEAM,THERMAL,NP15,PGE3,1/1/1961,,325,A,,13.96515008,12.15303131,12.85798738,13.56294344,127,317,6,6,2,536.3006487,22190
26600,Participating Unit,No,No,PITTSP_7_UNIT 7,Pittsburg Unit 7,530,PGAE,Mirant,NATURAL GAS,STEAM,THERMAL,NP15,PGE3,1/1/1972,,712,A,,13.96515008,12.15303131,12.85798738,13.56294344,212,530,6,6,2,896.6540814,37100
22500,Participating Unit,No,No,MOSSLD_7_UNIT 6,Moss Landing 6,754,PGAE,"Dynegy Moss Landing, LLC",NATURAL GAS,STEAM,THERMAL,NP15,PGE3,1/1/1967,,702,A,,11.62,9.807881225,10.51283729,11.21779336,302,754,6,6,2,1275.617316,52780
22600,Participating Unit,No,No,MOSSLD_7_UNIT 7,Moss Landing 7,755,PGAE,"Dynegy Moss Landing, LLC",NATURAL GAS,STEAM,THERMAL,NP15,PGE3,1/1/1968,,702,A,,11.62,9.807881225,10.51283729,11.21779336,302,755,6,6,2,1277.309116,52850
32400,Participating Unit,Yes,No,UNCHEM_1_UNIT,CONTRA COSTA CARBON PLANT,19,PGAE,ConocoPhillips Co. (formerly Tosco),COAL,STEAM,COGENERATION,NP15,PGE3,1/1/1983,,20,A,,14.68,15.58,15.98,16.38,8,19,6,6,2,6.68565E-14,1330
20400,Participating Unit,No,No,CAPMAD_1_UNIT 1,CAPCO MADERA Power Plant,24,PGAE,Madera Power LLC,AGRICULTURAL WASTE,STEAM,BIOMASS,NP15,PGE3,5/16/2001,,28.5,A,0.45,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
56000,Participating Unit,Yes,No,MENBIO_6_UNIT,MENDOTA BIOMASS POWER,25,PGAE,"Covanta Mendota, L.P.",AGRICULTURAL WASTE,STEAM,BIOMASS,NP15,PGE3,6/29/1989,,28.01,A,0.45,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
73900,Participating Unit,No,No,WADHAM_6_UNIT,Wadham Energy LP,32,PGAE,Wadham Energy LP,AGRICULTURAL WASTE,STEAM,BIOMASS,NP15,PGE3,3/24/1989,,29.07,A,0.68,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8100,Participating Unit,Yes,No,DINUBA_6_UNIT,"Dinuba Energy, Inc.",12,PGAE,"Dinuba Energy, Inc.",AGRICULTURAL WASTE,STEAM,THERMAL,NP15,PGE3,7/5/2001,,11.5,A,0.221,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
45200,Participating Unit,Yes,No,OAK L_1_GTG1,MWWTP PGS 2 - Turbine,4.6,PGAE,East Bay Municipal Utility District,DIGESTER GAS,COMBUSTION TURBINE,BIOGAS,NP15,PGE3,10/21/1991,,4.6,A,0.5062,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
129300,Participating Unit,No,Yes,DIXNLD_1_LNDFL,Zero Waste Energy,1.6,PGAE,Zero Waste Energy Development Company LLC,DIGESTER GAS,RECIPROCATING ENGINE,BIOGAS,NP15,PGE3,11/13/2015,,1.6,A,0.5062,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
95900,Participating Unit,No,No,GEYS17_2_BOTRCK,Bottle Rock Geo Steam,17,PGAE,"Bottle Rock Power, LLC",GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,9/22/2007,,55,A,0.14,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12500,Participating Unit,No,No,NCPA_7_GP2UN3,Geothermal Plant 2 Unit 3,42.42,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1985,,55,A,0.385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12600,Participating Unit,No,No,NCPA_7_GP2UN4,Geothermal Plant 2 Unit 4,52.73,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1986,,55,A,0.385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12700,Participating Unit,No,No,GEYS11_7_UNIT11,Geysers Unit 11,74.4,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1975,,110,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12800,Participating Unit,No,No,GEYS12_7_UNIT12,Geysers Unit 12,57,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1979,,66,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12900,Participating Unit,Yes,No,GEYS13_7_UNIT13,Geysers Unit 13,95,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,102,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13000,Participating Unit,Yes,No,GEYS14_7_UNIT14,Geysers Unit 14,70,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,114,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13100,Participating Unit,Yes,No,GEYS16_7_UNIT16,Geysers Unit 16,85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,119,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13200,Participating Unit,No,No,GEYS17_7_UNIT17,Geysers Unit 17,60,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1982,,65,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13300,Participating Unit,No,No,GEYS18_7_UNIT18,Geysers Unit 18,72,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1983,,119,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13400,Participating Unit,No,No,GEYS20_7_UNIT20,Geysers Unit 20,62,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,119,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13500,Participating Unit,No,Yes,GYS5X6_7_UNITS,GEYSERS UNITS 5 & 6 (AGGREGATE),85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,110,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13600,Participating Unit,No,Yes,GYS7X8_7_UNITS,GEYSERS UNITS 7 & 8 (AGGREGATE),82,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,110,A,0.412,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118400,Participating Unit,No,No,LASSEN_6_AGV1,AGV 1,1.8,PGAE,Amedee Geothermal Venture 1,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,4/7/2014,,2.2,A,0.427352941,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
48000,Participating Unit,Yes,Yes,SANTFG_7_UNITS,Calistoga Power Plant,92.1,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,3/14/1984,,92.1,A,0.427352941,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4300,Participating Unit,Yes,No,SMUDGO_7_UNIT 1,Calpine Geothermal (formerly a SMUD unit),53,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1983,,78,A,0.427352941,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12300,Participating Unit,No,No,NCPA_7_GP1UN1,Geothermal Plant 1 Unit 1,38.85,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,55,A,0.487,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12400,Participating Unit,No,No,NCPA_7_GP1UN2,Geothermal Plant 1 Unit 2,34,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,55,A,0.487,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
38300,Participating Unit,No,Yes,WDFRDF_2_UNITS,West Ford Flat Power Plant,32.6,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,12/11/1988,,32.6,A,0.623,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
93500,Participating Unit,Yes,Yes,ADLIN_1_UNITS,Aidlin Power Plant,22,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,,,23,A,0.638,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
94300,Participating Unit,Yes,No,PSWEET_7_QFUNTS,PAUL SWEET QF AGGREGATION,1,PGAE,Pacific Gas & Electric Company,LANDFILL GAS,AGGREGATION,BIOGAS,NP15,PGE3,,,1,A,0.28,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119800,Participating Unit,Yes,Yes,SUNSHN_2_LNDFL,Sunshine Gas Producers Renewable Energy Plant,20,PGAE,"Sunshine Gas Producers, L.L.C.",LANDFILL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE3,9/1/2014,,23.5,A,0.251,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119200,Participating Unit,Yes,No,CSTOGA_6_LNDFIL,Clover Flat Land Fill Gas,0.85,PGAE,Vista Corporation,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,6/25/2014,,0.85,A,0.28,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
111500,Participating Unit,No,No,GONZLS_6_UNIT,Johnson Canyon Landfill,1.42,PGAE,Ameresco Johnson Canyon LLC,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,7/8/2013,,1.42,A,0.28,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
96000,Participating Unit,Yes,Yes,CSTRVL_7_PL1X2,Monterey Regional Waste Management District,4.53,PGAE,Monterey Regional Waste Management District,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,9/1/2007,,5.07,A,0.32,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
122900,Participating Unit,Yes,Yes,OAK C_1_EBMUD,MWWTP PGS 1 - ENGINES,6.9,PGAE,East Bay Municipal Utility District,LANDFILL GAS,INTERNAL COMBUSTION,THERMAL,NP15,PGE3,10/21/1991,,6.9,A,0.28,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
92800,Participating Unit,Yes,Yes,GRNVLY_7_SCLAND,SANTA CRUZ LANDFILL GENERATING PLANT,3.04,PGAE,"Ameresco Santa Cruz, LLC",LANDFILL GAS,INTERNAL COMBUSTION,THERMAL,NP15,PGE3,2/2/2006,,3.02,A,0.28,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132400,Participating Unit,Yes,Yes,PEABDY_2_LNDFL1,Potrero Hills Energy Producers,8,PGAE,"Potrero Hills Energy Producers, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOGAS,NP15,PGE3,4/7/2016,,8,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118200,Participating Unit,Yes,No,CORRAL_6_SJOAQN,Ameresco San Joaquin,4.3,PGAE,Ameresco San Joaquin LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/24/2014,,4.3,A,0.535,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31800,Participating Unit,No,Yes,LAWRNC_7_SUNYVL,SUNNYVALE LANDFILL GAS POWER GENERATION FACILITY,0.3,PGAE,City of Sunnyvale,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1999,,1.6,A,0.608,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99900,Participating Unit,No,No,PSWEET_1_STCRUZ,Santa Cruz Energy LLC,1.6,PGAE,Santa Cruz Energy LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,2/6/2010,,1.6,A,0.616,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2200,Participating Unit,Yes,No,RICHMN_7_BAYENV,BAY EVIRONMENTAL MANAGEMENT,2.5,PGAE,Bay Environmental Mgt. (formerly 01P070),LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1985,,3,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116500,Participating Unit,No,No,OLDRIV_6_BIOGAS,Bidart Old River 1,2,PGAE,ABEC Bidart-Old River LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,3/10/2014,,2,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
43600,Participating Unit,Yes,Yes,SNMALF_6_UNITS,Central Disposal Site LFG Power Plant,7.5,PGAE,County of Sonoma,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/30/1993,,8,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116200,Participating Unit,No,No,WEBER_6_FORWRD,Forward,4.2,PGAE,Ameresco Forward LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,2/5/2014,,4.35,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
47200,Participating Unit,Yes,No,HIWAY_7_ACANYN,GAS RECOVERY SYS. (AMERICAN CYN),2.5,PGAE,Pacific Gas & Electric Company,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,12/27/1985,,2.5,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
97800,Participating Unit,No,No,KIRKER_7_KELCYN,KELLER CANYON LANDFILL GEN FACILITY,3.56,PGAE,"Ameresco Keller Canyon, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,NCP1,8/1/2009,,3.8,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
97200,Participating Unit,No,No,OXMTN_6_LNDFIL,Ox Mountain Landfill,10.62,PGAE,Ameresco Half Moon Bay LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/1/2009,,11.4,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99800,Participating Unit,No,No,SISQUC_1_SMARIA,Santa Maria II LFG Power Plant,1.42,PGAE,"J&A-Santa Maria II, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE1,9/27/2010,,1.48,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116100,Participating Unit,No,No,CAYTNO_2_VASCO,Vasco Road,4.3,PGAE,Ameresco Vasco Road LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,2/5/2014,,4.35,A,0.7385,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19600,Participating Unit,Yes,No,PLSNTG_7_LNCLND,LINCOLN LANDFILL POWER PLANT,4.98,PGAE,"Energy 2001, Inc.",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1985,,1.6,A,0.761,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112600,Participating Unit,No,No,ESQUON_6_LNDFIL,Ameresco Butte County LFG Project,2.1,PGAE,"Ameresco Butte County LLC, Ameresco, Inc.,",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,9/27/2012,,4,A,0.788,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
111300,Participating Unit,No,No,PEABDY_2_LNDFIL,G2 Energy Hay Road Power Plant,1.6,PGAE,"G2 Energy, Hay Road, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,7/9/2013,,1.6,A,0.822,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
97000,Participating Unit,No,No,WHEATL_6_LNDFIL,"G2 Energy, Ostrom Road",3,PGAE,"G2 Energy, Ostrom Road, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/8/2009,,1.6,A,0.858,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112200,Participating Unit,No,No,SANLOB_1_LNDFIL,Cold Canyon,1.5,PGAE,Cold Canyon,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,7/18/2013,,1.5,A,0.92,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
96400,Participating Unit,No,No,CHWCHL_1_BIOMAS,Chow II Biomass to Energy,10.8,PGAE,Global Ampersand LLC,LANDFILL GAS,STEAM,BIOMASS,NP15,PGE3,5/8/2008,,12.5,A,0.617,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
96500,Participating Unit,No,No,ELNIDP_6_BIOMAS,El Nido Biomass to Energy,10.5,PGAE,Global Ampersand LLC,LANDFILL GAS,STEAM,BIOMASS,NP15,PGE3,8/24/2008,,12.5,A,0.617,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113300,Participating Unit,No,No,VACADX_1_NAS,Vaca Dixon Battery NAS,1.85,PGAE,Pacific Gas and Electric Co.,LESR,BATTERY,STORAGE,NP15,PGE2,9/6/2013,,2.4,A,,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
